Arrest Date,Time,Area Name,Age,Sex Code,Descent Code,Arrest Type Code,Charge Description,lat,long,disp_0.5_mile,disp_1_mile,school_0.5_mile,school_1_mile
2015-07-31,1328.0,Mission,16,M,H,F,possession marijuana for sale,34.3081,-118.4376,0,0,3,8
2015-08-01,1900.0,Hollywood,20,M,H,M,possess 28.5 grams or less of marijuana,34.1016,-118.3374,0,5,2,5
2015-08-02,1200.0,Central,45,M,B,M,possess 28.5 grams or less of marijuana,34.0448,-118.2474,6,13,0,5
2015-08-02,1810.0,Newton,37,M,B,M,poss of more than 28.5 grams of marijuana,34.0335,-118.2737,0,12,7,14
2015-08-02,1.0,Southeast,36,M,B,F,possession marijuana for sale,33.9305,-118.2349,0,0,2,9
2015-08-03,1845.0,Foothill,41,M,W,F,transport/sell/furnish/etc marijuana,34.2342,-118.3671,1,2,1,2
2015-08-03,1555.0,Southwest,36,M,B,F,possession marijuana for sale,34.0073,-118.298,0,1,4,15
2015-08-03,1735.0,77th Street,55,M,H,F,possession marijuana for sale,33.9644,-118.2827,1,1,4,17
2015-08-04,1400.0,N Hollywood,25,M,W,F,possession marijuana for sale,34.1722,-118.3844,1,4,3,8
2015-08-04,1700.0,Central,50,M,B,F,transport/sell/furnish/etc marijuana,34.0421,-118.2469,6,13,1,6
2015-08-04,1530.0,Newton,52,M,H,F,possession marijuana for sale,34.0101,-118.276,2,3,8,20
2015-08-04,1150.0,Southwest,53,M,B,I,possess 28.5 grams or less of marijuana,34.0146,-118.3089,0,1,5,14
2015-08-05,1620.0,Central,24,M,W,F,possession marijuana for sale,34.0363,-118.2672,8,15,3,17
2015-08-05,1945.0,Newton,43,M,O,F,possession marijuana for sale,34.016,-118.2429,1,6,3,9
2015-08-05,1420.0,Central,27,M,O,F,possession marijuana for sale,34.0433,-118.2488,6,14,0,5
2015-08-05,1505.0,Hollenbeck,22,M,H,M,possess 28.5 grams or less of marijuana,34.0307,-118.2074,2,4,5,19
2015-08-05,200.0,Harbor,18,M,H,F,possession marijuana for sale,33.7978,-118.2908,0,0,1,6
2015-08-05,1145.0,Foothill,45,M,W,F,possession marijuana for sale,34.2503,-118.4112,0,0,1,5
2015-08-05,1950.0,Hollywood,19,M,H,M,possess 28.5 grams or less of marijuana,34.0981,-118.3071,2,4,3,11
2015-08-05,1705.0,Foothill,23,F,O,F,possession marijuana for sale,34.2573,-118.4306,0,0,1,6
2015-08-05,1545.0,Topanga,27,M,W,F,possession marijuana for sale,34.1907,-118.6219,0,0,1,3
2015-08-05,1700.0,Foothill,20,M,O,F,possession marijuana for sale,34.2573,-118.4306,0,0,1,6
2015-08-05,1950.0,Hollywood,40,M,B,F,transport/sell/furnish/etc marijuana,34.0981,-118.3071,2,4,3,11
2015-08-06,950.0,West Valley,43,M,W,F,unlawfully plant/cultivate/etc marijuana,34.1398,-118.4913,0,0,0,1
2015-08-06,2050.0,Hollywood,50,M,H,F,transport/sell/furnish/etc marijuana,34.1036,-118.3049,2,3,0,9
2015-08-06,2040.0,Hollywood,23,M,H,F,possession marijuana for sale,34.1018,-118.3044,2,3,1,9
2015-08-06,1730.0,Hollywood,21,M,B,F,transport/sell/furnish/etc marijuana,34.1034,-118.3325,2,2,1,3
2015-08-06,1730.0,Hollywood,15,M,B,F,transport/sell/furnish/etc marijuana,34.1034,-118.3325,2,2,1,3
2015-08-06,1000.0,Foothill,35,M,W,F,unlawfully plant/cultivate/etc marijuana,34.2798,-118.3997,0,0,2,8
2015-08-07,2230.0,Central,28,M,B,F,transport/sell/furnish/etc marijuana,34.0423,-118.2452,5,13,1,6
2015-08-07,2155.0,Hollywood,18,M,H,F,possession marijuana for sale,34.0997,-118.3363,0,5,2,6
2015-08-07,100.0,Harbor,43,M,W,F,transport/sell/furnish/etc marijuana,33.7167,-118.2842,0,0,1,4
2015-08-07,1500.0,Topanga,52,M,W,F,possession marijuana for sale,34.1886,-118.6574,0,0,0,2
2015-08-09,2115.0,Pacific,45,M,W,I,possess 28.5 grams or less of marijuana,34.0247,-118.4454,0,2,1,4
2015-08-10,1950.0,Central,19,M,H,M,possess 28.5 grams or less of marijuana**,34.0442,-118.2439,4,11,0,5
2015-08-10,1540.0,Central,29,M,B,F,transport/sell/furnish/etc marijuana,34.0449,-118.2458,6,12,0,5
2015-08-10,1540.0,Central,34,M,B,M,possess 28.5 grams or less of marijuana,34.0448,-118.2474,6,13,0,5
2015-08-10,1950.0,Central,22,M,H,M,possess 28.5 grams or less of marijuana**,34.0437,-118.2455,5,12,0,6
2015-08-11,1955.0,Mission,23,M,H,F,transport/sell/furnish/etc marijuana,34.2337,-118.463,0,0,7,14
2015-08-11,630.0,N Hollywood,52,M,O,F,possession marijuana for sale,34.1826,-118.3916,1,3,1,7
2015-08-11,1215.0,Mission,18,M,H,F,possession marijuana for sale,34.2337,-118.463,0,0,7,14
2015-08-11,2005.0,Mission,27,F,H,F,transport/sell/furnish/etc marijuana,34.2337,-118.463,0,0,7,14
2015-08-11,630.0,N Hollywood,26,M,O,F,possession marijuana for sale,34.1826,-118.3916,1,3,1,7
2015-08-11,2027.0,West LA,52,M,O,I,possess 28.5 grams or less of marijuana,34.0437,-118.443,1,6,1,5
2015-08-11,2035.0,West LA,23,M,W,M,possess 28.5 grams or less of marijuana**,34.0437,-118.443,1,6,1,5
2015-08-11,2300.0,Wilshire,21,F,H,M,possess 28.5 grams or less of marijuana,34.0466,-118.3414,1,2,1,9
2015-08-12,1320.0,Van Nuys,59,M,B,M,possess 28.5 grams or less of marijuana**,34.1827,-118.4487,0,1,2,7
2015-08-12,2030.0,Wilshire,19,M,H,M,possess 28.5 grams or less of marijuana,34.0405,-118.3576,1,4,2,6
2015-08-12,2010.0,Hollywood,25,M,O,F,possession marijuana for sale,34.0981,-118.3032,2,4,2,10
2015-08-12,1830.0,Olympic,31,F,W,F,transport/sell/furnish/etc marijuana,34.069,-118.3004,0,2,2,18
2015-08-13,1110.0,Southeast,53,M,B,F,possession marijuana for sale,33.9327,-118.2351,0,0,3,13
2015-08-13,1930.0,Hollywood,22,M,H,F,possession marijuana for sale,34.0886,-118.3027,3,6,2,15
2015-08-13,1630.0,Olympic,20,M,H,F,transport/sell/furnish/etc marijuana,34.0443,-118.2934,1,2,5,16
2015-08-13,1450.0,Southeast,25,M,H,F,possession marijuana for sale,33.9456,-118.2396,0,0,5,15
2015-08-13,2210.0,Central,66,M,H,F,possession marijuana for sale,34.0442,-118.2439,4,11,0,5
2015-08-14,930.0,Pacific,32,M,B,M,possess 28.5 grams or less of marijuana,33.988,-118.4703,1,3,1,5
2015-08-15,1430.0,Hollywood,36,M,W,F,possession marijuana for sale,34.0998,-118.3211,2,3,6,10
2015-08-15,900.0,Devonshire,49,M,H,I,possess 28.5 grams or less of marijuana,34.2358,-118.5113,0,0,2,4
2015-08-15,330.0,Hollywood,29,M,B,F,possession marijuana for sale,34.0987,-118.3337,2,4,2,6
2015-08-15,330.0,Hollywood,27,F,B,F,possession marijuana for sale,34.0987,-118.3337,2,4,2,6
2015-08-15,2031.0,Topanga,31,M,W,F,possession marijuana for sale,34.1912,-118.5928,0,1,1,4
2015-08-16,1905.0,West LA,36,M,W,I,possess 28.5 grams or less of marijuana,34.0588,-118.4439,1,1,0,3
2015-08-17,2050.0,Southwest,23,M,H,I,possess 28.5 grams or less of marijuana,34.0186,-118.2889,0,5,3,12
2015-08-17,1405.0,Pacific,52,M,W,F,possession marijuana for sale,33.9598,-118.4167,1,1,1,6
2015-08-18,1250.0,Central,45,M,H,F,possession marijuana for sale,34.0541,-118.2451,2,6,1,8
2015-08-18,1600.0,Hollenbeck,21,F,H,M,possess 28.5 grams or less of marijuana,34.031,-118.2079,2,4,7,19
2015-08-18,1545.0,Hollenbeck,19,M,H,M,possess 28.5 grams or less of marijuana,34.031,-118.2079,2,4,7,19
2015-08-18,1540.0,Hollenbeck,24,M,B,F,possession marijuana for sale,34.031,-118.2079,2,4,7,19
2015-08-19,1630.0,Southwest,40,M,B,F,possession marijuana for sale,34.0073,-118.3108,0,2,6,12
2015-08-19,1730.0,Foothill,41,M,W,F,possession marijuana for sale,34.2501,-118.3878,0,0,0,1
2015-08-19,1730.0,Foothill,25,M,O,F,possession marijuana for sale,34.2501,-118.3878,0,0,0,1
2015-08-19,1730.0,Foothill,44,M,O,F,possession marijuana for sale,34.2314,-118.3906,0,0,3,5
2015-08-19,1410.0,77th Street,20,M,B,F,possession marijuana for sale,33.9665,-118.2695,0,1,3,14
2015-08-19,1935.0,Rampart,42,M,H,F,possession marijuana for sale,34.0657,-118.268,1,3,6,23
2015-08-20,2250.0,Hollywood,27,M,B,F,transport/sell/furnish/etc marijuana,34.0944,-118.3277,2,2,1,12
2015-08-20,2250.0,Southwest,23,M,B,F,possession marijuana for sale,34.0126,-118.3403,0,0,3,8
2015-08-20,2250.0,Hollywood,22,M,B,F,possession marijuana for sale,34.1016,-118.3348,2,2,2,5
2015-08-20,1600.0,Topanga,29,M,H,I,possess 28.5 grams or less of marijuana,34.2047,-118.5879,0,0,1,6
2015-08-20,1725.0,77th Street,26,M,B,F,transport/sell/furnish/etc marijuana,33.9846,-118.3338,0,0,3,10
2015-08-20,1725.0,77th Street,27,M,B,F,transport/sell/furnish/etc marijuana,33.9846,-118.3338,0,0,3,10
2015-08-20,2250.0,Hollywood,21,M,B,M,possess 28.5 grams or less of marijuana,34.1016,-118.3348,2,2,2,5
2015-08-22,1545.0,Pacific,24,M,B,M,poss of more than 28.5 grams of marijuana,33.988,-118.4703,1,3,1,5
2015-08-22,2330.0,Topanga,23,F,H,I,possess 28.5 grams or less of marijuana,34.1518,-118.5716,0,0,0,0
2015-08-22,1200.0,Rampart,35,M,B,I,possess 28.5 grams or less of marijuana,34.0804,-118.275,0,3,1,14
2015-08-23,1645.0,Central,75,M,W,F,transport/sell/furnish/etc marijuana,34.0472,-118.2442,4,10,0,6
2015-08-23,2015.0,77th Street,25,M,B,F,possession marijuana for sale,33.9953,-118.2871,0,1,3,18
2015-08-23,2240.0,Harbor,18,M,H,F,possession marijuana for sale,33.7855,-118.2435,0,0,1,1
2015-08-23,30.0,Hollywood,26,M,W,F,possession marijuana for sale,34.1038,-118.3267,2,2,2,9
2015-08-24,1600.0,Northeast,29,M,W,F,possession marijuana for sale,34.1223,-118.2109,1,1,2,8
2015-08-24,1440.0,West LA,40,M,B,F,transport/sell/furnish/etc marijuana,34.0468,-118.4473,1,4,1,5
2015-08-25,1615.0,N Hollywood,27,M,H,F,transport/sell/furnish/etc marijuana,34.1594,-118.3657,1,3,1,5
2015-08-25,1715.0,Rampart,60,M,B,F,transport/sell/furnish/etc marijuana,34.058,-118.2759,1,4,7,28
2015-08-25,2015.0,77th Street,32,M,B,F,possession marijuana for sale,33.9602,-118.2629,0,1,3,17
2015-08-25,1550.0,Hollenbeck,23,M,H,M,possess 28.5 grams or less of marijuana**,34.0695,-118.2143,1,2,4,11
2015-08-26,1500.0,Central,60,M,H,M,possess 28.5 grams or less of marijuana,34.0449,-118.2458,6,12,0,5
2015-08-26,2150.0,Hollywood,23,M,W,F,possession marijuana for sale,34.0907,-118.3332,0,5,2,7
2015-08-26,2020.0,Harbor,24,M,H,M,possess 28.5 grams or less of marijuana**,33.7793,-118.248,0,0,1,2
2015-08-26,710.0,Van Nuys,23,M,H,F,unlawfully plant/cultivate/etc marijuana,34.1994,-118.4411,0,0,3,7
2015-08-26,1515.0,Central,21,F,B,F,transport/sell/furnish/etc marijuana,34.0449,-118.2458,6,12,0,5
2015-08-26,1630.0,Foothill,26,M,O,F,possession marijuana for sale,34.2106,-118.402,0,1,2,6
2015-08-26,1630.0,Foothill,52,F,W,F,possession marijuana for sale,34.2106,-118.402,0,1,2,6
2015-08-26,1130.0,Pacific,16,M,B,F,possession marijuana for sale,33.9598,-118.4264,0,1,4,5
2015-08-26,1130.0,Pacific,16,M,B,F,possession marijuana for sale,33.9598,-118.4264,0,1,4,5
2015-08-27,1400.0,Foothill,47,M,O,F,possession marijuana for sale,34.214,-118.3591,1,2,2,2
2015-08-27,1400.0,Foothill,51,M,O,F,possession marijuana for sale,34.2085,-118.3632,1,2,0,3
2015-08-27,1400.0,Foothill,66,M,O,F,possession marijuana for sale,34.2085,-118.3632,1,2,0,3
2015-08-27,1400.0,Foothill,31,M,W,F,possession marijuana for sale,34.214,-118.3591,1,2,2,2
2015-08-27,1657.0,Pacific,24,F,B,F,transport/sell/furnish/etc marijuana,33.9984,-118.415,1,2,3,7
2015-08-27,1655.0,Central,19,M,H,F,unlawfully plant/cultivate/etc marijuana,34.0416,-118.244,4,11,1,5
2015-08-27,1543.0,Pacific,25,M,B,F,transport/sell/furnish/etc marijuana,33.9984,-118.415,1,2,3,7
2015-08-27,1900.0,Foothill,16,M,O,F,unlawfully plant/cultivate/etc marijuana,34.2587,-118.396,0,0,0,2
2015-08-27,1655.0,Central,23,M,H,F,unlawfully plant/cultivate/etc marijuana,34.0416,-118.244,4,11,1,5
2015-08-27,1820.0,Foothill,60,M,O,F,unlawfully plant/cultivate/etc marijuana,34.2587,-118.396,0,0,0,2
2015-08-27,1820.0,Foothill,27,M,O,F,unlawfully plant/cultivate/etc marijuana,34.2587,-118.396,0,0,0,2
2015-08-27,1830.0,77th Street,37,M,B,M,possess 28.5 grams or less of marijuana**,33.9781,-118.3352,0,0,2,4
2015-08-27,1530.0,Van Nuys,21,M,H,M,possess 28.5 grams or less of marijuana**,34.193,-118.4618,0,1,2,10
2015-08-27,2040.0,Mission,23,M,H,M,possess 28.5 grams or less of marijuana**,34.2355,-118.4632,0,0,8,14
2015-08-27,2000.0,Southeast,69,F,H,M,possess 28.5 grams or less of marijuana**,33.958,-118.2869,0,2,8,13
2015-08-28,1930.0,Southeast,21,M,B,M,possess 28.5 grams or less of marijuana**,33.9283,-118.2622,0,1,3,14
2015-08-28,1810.0,Wilshire,19,M,H,M,possess 28.5 grams or less of marijuana**,34.0399,-118.3425,1,2,1,7
2015-08-29,2000.0,Harbor,38,F,H,F,transport/sell/furnish/etc marijuana,33.7796,-118.2689,0,0,3,7
2015-08-29,2000.0,Harbor,44,M,H,F,transport/sell/furnish/etc marijuana,33.7796,-118.2689,0,0,3,7
2015-08-29,2130.0,Southeast,14,M,H,M,minor poss 28.5+ grams marijuana/school,33.9565,-118.2646,0,1,4,15
2015-08-29,2150.0,Wilshire,45,M,H,I,possess 28.5 grams or less of marijuana,34.0436,-118.3213,0,2,5,12
2015-08-29,230.0,Hollywood,26,M,B,M,possess 28.5 grams or less of marijuana,34.1016,-118.3361,0,4,2,5
2015-08-31,2230.0,Hollywood,20,M,B,F,possession marijuana for sale,34.1016,-118.3333,2,2,2,5
2015-08-31,2230.0,Hollywood,22,M,O,F,possession marijuana for sale,34.1016,-118.3333,2,2,2,5
2015-08-31,1900.0,Olympic,18,M,H,M,possess 28.5 grams or less of marijuana**,34.0735,-118.289,1,3,7,20
2015-08-31,1330.0,Foothill,15,M,W,F,possession marijuana for sale,34.2591,-118.3027,0,0,3,6
2015-09-01,1615.0,Pacific,24,M,H,I,possess 28.5 grams or less of marijuana,34.0222,-118.4068,0,2,2,4
2015-09-01,1550.0,Topanga,22,M,H,F,possession marijuana for sale,34.2136,-118.5912,0,0,1,6
2015-09-01,1300.0,Topanga,23,M,H,F,possession marijuana for sale,34.1648,-118.5771,0,0,1,5
2015-09-01,1250.0,Van Nuys,45,M,H,M,poss of more than 28.5 grams of marijuana,34.1827,-118.4465,0,1,2,8
2015-09-01,1550.0,Topanga,25,M,H,F,possession marijuana for sale,34.2136,-118.5912,0,0,1,6
2015-09-02,1400.0,Harbor,14,M,H,F,transport/sell/furnish/etc marijuana,33.7306,-118.2946,0,0,4,8
2015-09-02,1650.0,Mission,19,M,H,M,possess 28.5 grams or less of marijuana,34.2356,-118.4698,0,0,4,15
2015-09-02,1535.0,Southwest,18,M,H,F,transport/sell/furnish/etc marijuana,34.0351,-118.2915,0,3,5,16
2015-09-02,2000.0,Olympic,32,M,B,F,possession marijuana for sale,34.0561,-118.2941,0,3,7,21
2015-09-02,1500.0,Pacific,21,F,H,F,transport/sell/furnish/etc marijuana,33.9885,-118.4237,1,1,3,9
2015-09-02,1945.0,Olympic,32,M,B,F,possession marijuana for sale,34.0561,-118.2941,0,3,7,21
2015-09-03,1430.0,Van Nuys,30,M,W,F,unlawfully plant/cultivate/etc marijuana,34.2085,-118.4662,1,1,2,6
2015-09-03,1430.0,Van Nuys,27,M,W,F,unlawfully plant/cultivate/etc marijuana,34.2085,-118.4662,1,1,2,6
2015-09-03,1430.0,Van Nuys,39,M,W,F,unlawfully plant/cultivate/etc marijuana,34.2085,-118.4662,1,1,2,6
2015-09-03,1915.0,Southwest,21,M,H,F,transport/sell/furnish/etc marijuana,34.0355,-118.2786,0,10,6,20
2015-09-04,2240.0,Central,50,M,B,F,possession marijuana for sale,34.0449,-118.2458,6,12,0,5
2015-09-04,1105.0,West LA,38,M,W,I,possess 28.5 grams or less of marijuana,34.0471,-118.4533,0,1,2,3
2015-09-04,2210.0,Central,38,M,B,F,possession marijuana for sale,34.0449,-118.2458,6,12,0,5
2015-09-04,1520.0,West LA,49,M,W,M,poss of more than 28.5 grams of marijuana,34.0341,-118.4525,0,3,0,5
2015-09-04,1930.0,Central,31,M,H,M,possess 28.5 grams or less of marijuana,34.0752,-118.2276,1,2,2,8
2015-09-05,40.0,Hollywood,46,M,W,F,transport/sell/furnish/etc marijuana,34.0981,-118.3146,1,6,5,11
2015-09-05,2210.0,Rampart,21,M,H,F,possession marijuana for sale,34.0472,-118.2782,0,3,5,21
2015-09-05,2155.0,Hollywood,36,M,O,F,transport/sell/furnish/etc marijuana,34.1016,-118.3361,0,4,2,5
2015-09-05,2125.0,Van Nuys,24,M,H,M,possess 28.5 grams or less of marijuana**,34.1827,-118.4531,1,1,3,8
2015-09-06,2130.0,Harbor,34,M,O,M,poss of more than 28.5 grams of marijuana,33.7196,-118.2561,0,0,0,0
2015-09-06,2130.0,Pacific,47,M,W,F,transport/sell/furnish/etc marijuana,33.9984,-118.4736,2,4,1,3
2015-09-06,5.0,Hollywood,26,M,O,F,possession marijuana for sale,34.1016,-118.3387,0,5,2,4
2015-09-06,5.0,Hollywood,24,M,B,F,possession marijuana for sale,34.1016,-118.3387,0,5,2,4
2015-09-06,115.0,Hollywood,29,M,O,M,possess 28.5 grams or less of marijuana,34.1016,-118.3361,0,4,2,5
2015-09-07,1645.0,Pacific,41,M,B,M,possess 28.5 grams or less of marijuana**,33.9901,-118.4764,1,3,1,2
2015-09-07,139.0,West Valley,20,M,O,F,transport/sell/furnish/etc marijuana,34.1776,-118.5523,0,0,2,5
2015-09-08,2025.0,Newton,26,M,O,F,transport/sell/furnish/etc marijuana,33.9862,-118.2794,0,0,3,15
2015-09-08,2130.0,Hollywood,27,M,B,F,possession marijuana for sale,34.1016,-118.3361,0,4,2,5
2015-09-08,1730.0,Southeast,46,M,B,F,possession marijuana for sale,33.9407,-118.239,0,0,7,16
2015-09-08,2255.0,Mission,19,M,H,M,possess 28.5 grams or less of marijuana,34.2279,-118.4516,0,0,2,15
2015-09-08,1700.0,Pacific,18,M,B,F,transport/sell/furnish/etc marijuana,33.9875,-118.4741,1,2,1,3
2015-09-08,1520.0,Pacific,24,M,B,F,transport/sell/furnish/etc marijuana,33.9901,-118.4764,1,3,1,2
2015-09-09,1255.0,West LA,26,M,W,M,possess 28.5 grams or less of marijuana**,34.0456,-118.4519,0,1,2,3
2015-09-09,200.0,Van Nuys,33,F,W,F,transport/sell/furnish/etc marijuana,34.2085,-118.4662,1,1,2,6
2015-09-09,200.0,Van Nuys,41,M,W,F,transport/sell/furnish/etc marijuana,34.2085,-118.4662,1,1,2,6
2015-09-09,1400.0,West LA,19,M,W,F,transport/sell/furnish/etc marijuana,34.0465,-118.4484,1,3,1,4
2015-09-10,2315.0,Hollywood,15,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3387,0,5,2,4
2015-09-10,900.0,Southwest,26,M,B,F,transport/sell/furnish/etc marijuana,34.0109,-118.3045,0,1,3,16
2015-09-10,1015.0,Hollywood,21,F,O,M,possess 28.5 grams or less of marijuana**,34.1016,-118.3387,0,5,2,4
2015-09-10,2305.0,Olympic,22,M,H,F,transport/sell/furnish/etc marijuana,34.0568,-118.2842,2,4,9,28
2015-09-11,1700.0,Central,48,F,B,F,possession marijuana for sale,34.0435,-118.2427,4,8,0,6
2015-09-11,1240.0,Northeast,30,M,W,F,possession marijuana for sale,34.1361,-118.2228,1,1,0,3
2015-09-12,2020.0,Southeast,42,M,B,F,possession marijuana for sale,33.9348,-118.2848,0,2,2,11
2015-09-12,2200.0,Hollywood,23,M,B,F,possession marijuana for sale,34.1016,-118.3387,0,5,2,4
2015-09-12,35.0,Hollywood,32,M,B,F,possession marijuana for sale,34.1034,-118.3325,2,2,1,3
2015-09-12,1525.0,Southeast,28,M,B,F,possession marijuana for sale,33.9237,-118.2597,0,0,4,14
2015-09-12,1130.0,Van Nuys,25,M,H,M,possess 28.5 grams or less of marijuana**,34.2085,-118.4698,1,1,1,4
2015-09-12,2000.0,Northeast,18,M,H,M,possess 28.5 grams or less of marijuana**,34.1008,-118.2347,0,0,2,7
2015-09-13,40.0,Rampart,21,M,H,I,possess 28.5 grams or less of marijuana,34.0524,-118.2678,0,7,7,21
2015-09-13,1920.0,Olympic,25,M,B,I,possess 28.5 grams or less of marijuana,34.0691,-118.2954,0,2,4,23
2015-09-14,945.0,Foothill,22,M,H,M,possess 28.5 grams or less of marijuana**,34.2827,-118.3921,0,0,1,6
2015-09-14,1025.0,Mission,40,M,H,M,poss of more than 28.5 grams of marijuana,34.2314,-118.4374,1,1,2,4
2015-09-14,1025.0,Mission,33,M,H,M,possess 28.5 grams or less of marijuana**,34.2314,-118.4374,1,1,2,4
2015-09-15,1640.0,West Valley,18,M,H,M,possess 28.5 grams or less of marijuana**,34.2085,-118.4771,0,1,1,3
2015-09-15,1345.0,Hollenbeck,23,M,H,I,possess 28.5 grams or less of marijuana,34.0263,-118.2196,2,7,4,14
2015-09-15,1450.0,Hollenbeck,25,M,H,I,possess 28.5 grams or less of marijuana,34.0757,-118.1711,0,0,1,6
2015-09-16,1500.0,Foothill,31,M,O,F,possession marijuana for sale,34.249,-118.2886,0,0,1,2
2015-09-16,1645.0,Central,51,M,B,F,transport/sell/furnish/etc marijuana,34.0478,-118.2502,6,12,2,7
2015-09-16,1500.0,Foothill,33,M,W,F,possession marijuana for sale,34.249,-118.2886,0,0,1,2
2015-09-16,1500.0,Foothill,32,M,W,F,possession marijuana for sale,34.249,-118.2886,0,0,1,2
2015-09-16,1500.0,Foothill,31,M,W,F,possession marijuana for sale,34.249,-118.2886,0,0,1,2
2015-09-16,600.0,77th Street,31,M,B,M,possess 28.5 grams or less of marijuana,33.9746,-118.2892,0,0,3,12
2015-09-17,1530.0,Mission,18,M,H,F,possession marijuana for sale,34.3028,-118.4269,0,1,1,7
2015-09-17,25.0,Hollywood,20,M,B,F,possession marijuana for sale,34.1032,-118.3361,0,3,2,5
2015-09-18,1420.0,77th Street,18,M,H,M,possess 28.5 grams or less of marijuana**,33.971,-118.2981,0,0,1,10
2015-09-18,1405.0,Newton,24,M,B,F,transport/sell/furnish/etc marijuana,33.9842,-118.2783,0,0,3,15
2015-09-18,1730.0,Hollywood,24,M,B,F,possession marijuana for sale,34.1016,-118.3295,2,2,1,11
2015-09-19,100.0,Hollywood,25,M,B,M,possess 28.5 grams or less of marijuana,34.0997,-118.335,2,4,2,6
2015-09-19,300.0,Hollywood,29,M,B,F,possession marijuana for sale,34.1034,-118.3325,2,2,1,3
2015-09-19,1830.0,77th Street,54,M,B,F,possession marijuana for sale,33.9746,-118.309,0,1,2,5
2015-09-19,1955.0,Southwest,20,M,B,F,transport/sell/furnish/etc marijuana,34.0146,-118.313,1,1,6,11
2015-09-19,2025.0,Hollywood,32,M,H,F,possession marijuana for sale,34.1016,-118.3333,2,2,2,5
2015-09-20,50.0,Hollywood,25,M,B,M,possess of marijuana while driving veh,34.1034,-118.3325,2,2,1,3
2015-09-21,2345.0,Newton,35,M,B,F,possession marijuana for sale,34.0003,-118.2608,0,1,5,21
2015-09-21,2320.0,Central,29,M,B,M,possess 28.5 grams or less of marijuana**,34.0444,-118.2628,7,16,1,15
2015-09-21,2000.0,Devonshire,24,F,H,M,possess 28.5 grams or less of marijuana**,34.2202,-118.5754,0,0,2,5
2015-09-21,1340.0,Hollywood,26,M,H,I,possess 28.5 grams or less of marijuana,34.0967,-118.3031,2,5,2,11
2015-09-22,2100.0,Hollywood,19,M,H,I,possess 28.5 grams or less of marijuana,34.1016,-118.3417,0,5,2,4
2015-09-22,1950.0,Hollywood,22,M,B,I,possess 28.5 grams or less of marijuana,34.1016,-118.3387,0,5,2,4
2015-09-23,1345.0,Hollenbeck,34,M,H,M,possess of marijuana while driving veh,34.0245,-118.2143,3,5,5,14
2015-09-23,1500.0,West LA,25,M,W,I,possess 28.5 grams or less of marijuana,34.0533,-118.4652,0,0,0,3
2015-09-23,40.0,77th Street,26,M,B,F,possession marijuana for sale,33.9905,-118.2827,0,0,2,17
2015-09-23,1415.0,Hollenbeck,21,M,W,F,possession marijuana for sale,34.0263,-118.2196,2,7,4,14
2015-09-24,415.0,77th Street,34,M,H,F,unlawfully plant/cultivate/etc marijuana,33.9915,-118.2871,0,1,4,15
2015-09-24,1030.0,Northeast,14,M,H,F,possession marijuana for sale,34.1152,-118.1991,0,1,5,11
2015-09-24,1615.0,Van Nuys,20,M,H,M,possess 28.5 grams or less of marijuana,34.2085,-118.464,1,1,2,7
2015-09-24,2230.0,Central,29,M,O,F,possession marijuana for sale,34.0461,-118.2461,5,10,0,5
2015-09-24,2010.0,Pacific,19,M,B,F,transport/sell/furnish/etc marijuana,33.9875,-118.4726,1,2,1,4
2015-09-24,1855.0,Mission,23,M,B,F,transport/sell/furnish/etc marijuana,34.2184,-118.4698,0,1,0,7
